WKT,
"MULTIPOLYGON (((-722703.079999998 -1045261.03,-733566.859999999 -1053251.22,-751534.690000001 -1056530.08,-756519.02 -1039381.92,-743600.879999999 -1036618.59,-722703.079999998 -1045261.03)))"
"MULTIPOLYGON (((-711366.59 -1069088.8,-694649.149999999 -1093263,-690853.48 -1101863.5,-714339.23 -1107210.82,-738996.949999999 -1104512.12,-748032.82 -1076179.27,-737332.219999999 -1066603,-711366.59 -1069088.8)))"
"MULTIPOLYGON (((-690853.48 -1101863.5,-679722.890000001 -1117252.36,-695670.23 -1146776.33,-718347.850000001 -1133488.93,-714339.23 -1107210.82,-690853.48 -1101863.5)))"
"MULTIPOLYGON (((-747964.879999999 -1104716.65,-756079.050000001 -1126640.02,-767418.510000002 -1143660.44,-786783.710000001 -1102644.73,-747964.879999999 -1104716.65)))"
"MULTIPOLYGON (((-809699.140000001 -1137675.81,-770483.960000001 -1148402.81,-773935.59 -1160772.48,-800046.899999999 -1185836.48,-822868.859999999 -1157339.5,-809699.140000001 -1137675.81)))"
"MULTIPOLYGON (((-786783.710000001 -1102644.73,-767418.510000002 -1143660.44,-770483.960000001 -1148402.81,-809699.140000001 -1137675.81,-800737.050000001 -1111505.21,-798501.329999998 -1099525.18,-786783.710000001 -1102644.73)))"
"MULTIPOLYGON (((-714339.23 -1107210.82,-718347.850000001 -1133488.93,-737868.18 -1149361.9,-756079.050000001 -1126640.02,-747964.879999999 -1104716.65,-738996.949999999 -1104512.12,-714339.23 -1107210.82)))"
"MULTIPOLYGON (((-764412.530000001 -1043938.52,-761147.350000001 -1063149.21,-790280.59 -1079178.35,-788763.350000001 -1054495.72,-774038.440000001 -1044918.59,-764412.530000001 -1043938.52)))"
"MULTIPOLYGON (((-764944.850000001 -1011410.08,-751177.18 -1014750.44,-749667.420000002 -1028077.64,-764412.530000001 -1043938.52,-774038.440000001 -1044918.59,-779798.949999999 -1020180.84,-764944.850000001 -1011410.08)))"
"MULTIPOLYGON (((-676213.879999999 -1045217.01,-670403.300000001 -1049962.03,-674151.039999999 -1059757.87,-709017.25 -1066674.97,-716136.899999999 -1043413.88,-676213.879999999 -1045217.01)))"
"MULTIPOLYGON (((-674151.039999999 -1059757.87,-665966.329999998 -1068685.48,-669542.420000002 -1077947.92,-694649.149999999 -1093263,-711366.59 -1069088.8,-709017.25 -1066674.97,-674151.039999999 -1059757.87)))"
"MULTIPOLYGON (((-731898.780000001 -997635.300000001,-717791.809999999 -1002338.14,-722622.899999999 -1022747.31,-745212 -1029284.87,-749667.420000002 -1028077.64,-751177.18 -1014750.44,-731898.780000001 -997635.300000001)))"
"MULTIPOLYGON (((-700503.969999999 -989483.02,-689640.010000002 -996769.25,-685197.940000001 -1001824.71,-689061.02 -1020770.76,-716510.34 -1033515.38,-722622.899999999 -1022747.31,-717791.809999999 -1002338.14,-700503.969999999 -989483.02)))"
"MULTIPOLYGON (((-689061.02 -1020770.76,-672278.010000002 -1031189.84,-676213.879999999 -1045217.01,-716136.899999999 -1043413.88,-716510.34 -1033515.38,-689061.02 -1020770.76)))"
"MULTIPOLYGON (((-722622.899999999 -1022747.31,-716510.34 -1033515.38,-716136.899999999 -1043413.88,-709017.25 -1066674.97,-711366.59 -1069088.8,-737332.219999999 -1066603,-733566.859999999 -1053251.22,-722703.079999998 -1045261.03,-743600.879999999 -1036618.59,-745212 -1029284.87,-722622.899999999 -1022747.31)))"
"MULTIPOLYGON (((-749667.420000002 -1028077.64,-745212 -1029284.87,-743600.879999999 -1036618.59,-756519.02 -1039381.92,-751534.690000001 -1056530.08,-733566.859999999 -1053251.22,-737332.219999999 -1066603,-748032.82 -1076179.27,-761147.350000001 -1063149.21,-764412.530000001 -1043938.52,-749667.420000002 -1028077.64)))"
"MULTIPOLYGON (((-761147.350000001 -1063149.21,-748032.82 -1076179.27,-738996.949999999 -1104512.12,-747964.879999999 -1104716.65,-786783.710000001 -1102644.73,-798501.329999998 -1099525.18,-797581.870000001 -1086289.24,-790280.59 -1079178.35,-761147.350000001 -1063149.21)))"
"MULTIPOLYGON (((-779798.949999999 -1020180.84,-774038.440000001 -1044918.59,-788763.350000001 -1054495.72,-796003.719999999 -1049529.87,-814623.050000001 -1032396.05,-779798.949999999 -1020180.84)))"
"MULTIPOLYGON (((-756079.050000001 -1126640.02,-737868.18 -1149361.9,-727814.079999998 -1192850.44,-742154.149999999 -1201541.61,-773935.59 -1160772.48,-770483.960000001 -1148402.81,-767418.510000002 -1143660.44,-756079.050000001 -1126640.02)))"
"MULTIPOLYGON (((-773935.59 -1160772.48,-742154.149999999 -1201541.61,-772524.48 -1211314.14,-800046.899999999 -1185836.48,-773935.59 -1160772.48)))"
"MULTIPOLYGON (((-718347.850000001 -1133488.93,-695670.23 -1146776.33,-672375.879999999 -1164384.73,-675434.23 -1179646.13,-679191.289999999 -1183581.36,-715530.949999999 -1166363.17,-727814.079999998 -1192850.44,-737868.18 -1149361.9,-718347.850000001 -1133488.93)))"
"MULTIPOLYGON (((-850751.91 -1078143.99,-840180.850000001 -1093601.7,-855183.609999999 -1116660.35,-882922.600000001 -1075749.74,-850751.91 -1078143.99)))"
"MULTIPOLYGON (((-889076.850000001 -1011362.16,-883398.710000001 -999038.199999999,-873789.719999999 -1026640.07,-856457.440000001 -1031642.32,-848438.27 -1040286.78,-848905.109999999 -1043981.08,-878437.719999999 -1043103.92,-904585.280000001 -999612.940000001,-889076.850000001 -1011362.16)))"
"MULTIPOLYGON (((-841588.73 -992760.050000001,-823400.75 -1016160.95,-821887.399999999 -1030191.5,-848438.27 -1040286.78,-856457.440000001 -1031642.32,-863215.34 -988441.210000001,-841588.73 -992760.050000001)))"
"MULTIPOLYGON (((-800737.050000001 -1111505.21,-809699.140000001 -1137675.81,-822868.859999999 -1157339.5,-855183.609999999 -1116660.35,-840180.850000001 -1093601.7,-800737.050000001 -1111505.21)))"
"MULTIPOLYGON (((-812698.18 -1063935.87,-809374.969999999 -1078313.58,-828539.68 -1073963.06,-812698.18 -1063935.87)))"
"MULTIPOLYGON (((-828539.68 -1073963.06,-809374.969999999 -1078313.58,-797581.870000001 -1086289.24,-798501.329999998 -1099525.18,-800737.050000001 -1111505.21,-840180.850000001 -1093601.7,-850751.91 -1078143.99,-846651.27 -1074950.43,-828539.68 -1073963.06)))"
"MULTIPOLYGON (((-821887.399999999 -1030191.5,-814623.050000001 -1032396.05,-796003.719999999 -1049529.87,-812698.18 -1063935.87,-828539.68 -1073963.06,-846651.27 -1074950.43,-848905.109999999 -1043981.08,-848438.27 -1040286.78,-821887.399999999 -1030191.5)))"
"MULTIPOLYGON (((-788763.350000001 -1054495.72,-790280.59 -1079178.35,-797581.870000001 -1086289.24,-809374.969999999 -1078313.58,-812698.18 -1063935.87,-796003.719999999 -1049529.87,-788763.350000001 -1054495.72)))"
"MULTIPOLYGON (((-863215.34 -988441.210000001,-856457.440000001 -1031642.32,-873789.719999999 -1026640.07,-883398.710000001 -999038.199999999,-863215.34 -988441.210000001)))"
"MULTIPOLYGON (((-848905.109999999 -1043981.08,-846651.27 -1074950.43,-850751.91 -1078143.99,-882922.600000001 -1075749.74,-891828.57 -1057978.42,-878437.719999999 -1043103.92,-848905.109999999 -1043981.08)))"
"MULTIPOLYGON (((-717340.210000001 -960009.25,-710647.359999999 -964913.82,-700503.969999999 -989483.02,-717791.809999999 -1002338.14,-731898.780000001 -997635.300000001,-739091.629999999 -979679.82,-717340.210000001 -960009.25)))"
"MULTIPOLYGON (((-736443.079999998 -935243.18,-717340.210000001 -960009.25,-739091.629999999 -979679.82,-747196.609999999 -977473.739999998,-757828.16 -959710.289999999,-732820.039999999 -953244.539999999,-736443.079999998 -935243.18)))"
"MULTIPOLYGON (((-808794.41 -973831.850000001,-798215.170000002 -996759.609999999,-823400.75 -1016160.95,-841588.73 -992760.050000001,-808794.41 -973831.850000001)))"
"MULTIPOLYGON (((-664327.859999999 -975994.379999999,-685166.460000001 -991210.199999999,-668722.809999999 -966090.600000001,-664327.859999999 -975994.379999999)))"
"MULTIPOLYGON (((-562668.91 -1024420.33,-527204.300000001 -1049627.94,-543746.550000001 -1064984.68,-557045.399999999 -1050532.59,-562668.91 -1024420.33)))"
"MULTIPOLYGON (((-686962.52 -945465.84,-668722.809999999 -966090.600000001,-685166.460000001 -991210.199999999,-689640.010000002 -996769.25,-700503.969999999 -989483.02,-710647.359999999 -964913.82,-690431.710000001 -962301.16,-686962.52 -945465.84)))"
"MULTIPOLYGON (((-747196.609999999 -977473.739999998,-739091.629999999 -979679.82,-731898.780000001 -997635.300000001,-751177.18 -1014750.44,-764944.850000001 -1011410.08,-775435.210000001 -992660.190000001,-765715.829999998 -984739.559999999,-747196.609999999 -977473.739999998)))"
"MULTIPOLYGON (((-764944.850000001 -1011410.08,-779798.949999999 -1020180.84,-814623.050000001 -1032396.05,-821887.399999999 -1030191.5,-823400.75 -1016160.95,-798215.170000002 -996759.609999999,-781755.670000002 -994545.489999998,-775435.210000001 -992660.190000001,-764944.850000001 -1011410.08)))"
"MULTIPOLYGON (((-791672.77 -965728.809999999,-781755.670000002 -994545.489999998,-798215.170000002 -996759.609999999,-808794.41 -973831.850000001,-791672.77 -965728.809999999)))"
"MULTIPOLYGON (((-770470.079999998 -965911.879999999,-765715.829999998 -984739.559999999,-775435.210000001 -992660.190000001,-781755.670000002 -994545.489999998,-791672.77 -965728.809999999,-770470.079999998 -965911.879999999)))"
"MULTIPOLYGON (((-757828.16 -959710.289999999,-747196.609999999 -977473.739999998,-765715.829999998 -984739.559999999,-770470.079999998 -965911.879999999,-757828.16 -959710.289999999)))"
"MULTIPOLYGON (((-669542.420000002 -1077947.92,-643227.440000001 -1099446.57,-655136.690000001 -1116757.53,-679722.890000001 -1117252.36,-690853.48 -1101863.5,-694649.149999999 -1093263,-669542.420000002 -1077947.92)))"
"MULTIPOLYGON (((-645839.34 -1027206.23,-641609.399999999 -1026917.33,-630072.079999998 -1033255.63,-630390.379999999 -1049448.68,-670403.300000001 -1049962.03,-676213.879999999 -1045217.01,-672278.010000002 -1031189.84,-645839.34 -1027206.23)))"
"MULTIPOLYGON (((-629185.649999999 -1069596.83,-623338.27 -1086566.2,-630501.140000001 -1099126.59,-643227.440000001 -1099446.57,-669542.420000002 -1077947.92,-665966.329999998 -1068685.48,-629185.649999999 -1069596.83)))"
"MULTIPOLYGON (((-685197.940000001 -1001824.71,-654389.210000001 -1006603.03,-645839.34 -1027206.23,-672278.010000002 -1031189.84,-689061.02 -1020770.76,-685197.940000001 -1001824.71)))"
"MULTIPOLYGON (((-593315.350000001 -1005191.02,-607230.57 -1028625.02,-630072.079999998 -1033255.63,-641609.399999999 -1026917.33,-620084.550000001 -999987.800000001,-593315.350000001 -1005191.02)))"
"MULTIPOLYGON (((-630390.379999999 -1049448.68,-621156.550000001 -1061102.7,-629185.649999999 -1069596.83,-665966.329999998 -1068685.48,-674151.039999999 -1059757.87,-670403.300000001 -1049962.03,-630390.379999999 -1049448.68)))"
"MULTIPOLYGON (((-607230.57 -1028625.02,-588822.440000001 -1055793.11,-621156.550000001 -1061102.7,-630390.379999999 -1049448.68,-630072.079999998 -1033255.63,-607230.57 -1028625.02)))"
"MULTIPOLYGON (((-664327.859999999 -975994.379999999,-654405.02 -976897.780000001,-654389.210000001 -1006603.03,-685197.940000001 -1001824.71,-689640.010000002 -996769.25,-685166.460000001 -991210.199999999,-664327.859999999 -975994.379999999)))"
"MULTIPOLYGON (((-608884.170000002 -1073426.95,-580824.23 -1088376.95,-575404.02 -1106019.4,-576659.609999999 -1110206.31,-579244.010000002 -1117625.03,-609083.260000002 -1116484.55,-630501.140000001 -1099126.59,-623338.27 -1086566.2,-608884.170000002 -1073426.95)))"
"MULTIPOLYGON (((-654405.02 -976897.780000001,-620084.550000001 -999987.800000001,-641609.399999999 -1026917.33,-645839.34 -1027206.23,-654389.210000001 -1006603.03,-654405.02 -976897.780000001)))"
"MULTIPOLYGON (((-568080.350000001 -1051758.56,-580824.23 -1088376.95,-608884.170000002 -1073426.95,-623338.27 -1086566.2,-629185.649999999 -1069596.83,-621156.550000001 -1061102.7,-588822.440000001 -1055793.11,-568080.350000001 -1051758.56)))"
"MULTIPOLYGON (((-579244.010000002 -1117625.03,-577771.59 -1142110.14,-581460.120000001 -1151733.54,-594106.109999999 -1150941.43,-610538.539999999 -1127975.38,-609083.260000002 -1116484.55,-579244.010000002 -1117625.03)))"
"MULTIPOLYGON (((-594106.109999999 -1150941.43,-597851.379999999 -1170319.42,-610939.649999999 -1156944.7,-594106.109999999 -1150941.43)))"
"MULTIPOLYGON (((-610538.539999999 -1127975.38,-594106.109999999 -1150941.43,-581460.120000001 -1151733.54,-585279.309999999 -1178097.03,-613834.199999999 -1193163.37,-625543.859999999 -1168402.8,-623314.640000001 -1151711.22,-610538.539999999 -1127975.38),(-594106.109999999 -1150941.43,-610939.649999999 -1156944.7,-597851.379999999 -1170319.42,-594106.109999999 -1150941.43)))"
"MULTIPOLYGON (((-578566.41 -1177727.12,-567448.09 -1208297.71,-580720.890000001 -1227295.83,-613245.109999999 -1202198.7,-613834.199999999 -1193163.37,-585279.309999999 -1178097.03,-578566.41 -1177727.12)))"
"MULTIPOLYGON (((-509652.059999999 -1152243.59,-489976.300000001 -1178081.78,-504856.870000001 -1190190.48,-540527.809999999 -1167273.64,-509652.059999999 -1152243.59)))"
"MULTIPOLYGON (((-559536.379999999 -1171693.64,-555402.629999999 -1176626.23,-526387.969999999 -1206109.75,-567448.09 -1208297.71,-578566.41 -1177727.12,-559536.379999999 -1171693.64)))"
"MULTIPOLYGON (((-655136.690000001 -1116757.53,-650907.949999999 -1137106.25,-672375.879999999 -1164384.73,-695670.23 -1146776.33,-679722.890000001 -1117252.36,-655136.690000001 -1116757.53)))"
"MULTIPOLYGON (((-510752.25 -1141672.44,-509652.059999999 -1152243.59,-540527.809999999 -1167273.64,-555402.629999999 -1176626.23,-559536.379999999 -1171693.64,-557281.850000001 -1156076.63,-550073.77 -1153714.4,-510752.25 -1141672.44)))"
"MULTIPOLYGON (((-576659.609999999 -1110206.31,-547378.309999999 -1137932.96,-550073.77 -1153714.4,-557281.850000001 -1156076.63,-570198.780000001 -1130380.23,-577771.59 -1142110.14,-579244.010000002 -1117625.03,-576659.609999999 -1110206.31)))"
"MULTIPOLYGON (((-650907.949999999 -1137106.25,-623314.640000001 -1151711.22,-625543.859999999 -1168402.8,-675434.23 -1179646.13,-672375.879999999 -1164384.73,-650907.949999999 -1137106.25)))"
"MULTIPOLYGON (((-540527.809999999 -1167273.64,-504856.870000001 -1190190.48,-526387.969999999 -1206109.75,-555402.629999999 -1176626.23,-540527.809999999 -1167273.64)))"
"MULTIPOLYGON (((-570198.780000001 -1130380.23,-557281.850000001 -1156076.63,-559536.379999999 -1171693.64,-578566.41 -1177727.12,-585279.309999999 -1178097.03,-581460.120000001 -1151733.54,-577771.59 -1142110.14,-570198.780000001 -1130380.23)))"
"MULTIPOLYGON (((-625543.859999999 -1168402.8,-613834.199999999 -1193163.37,-613245.109999999 -1202198.7,-640468.489999998 -1206351.59,-679191.289999999 -1183581.36,-675434.23 -1179646.13,-625543.859999999 -1168402.8)))"
"MULTIPOLYGON (((-630501.140000001 -1099126.59,-609083.260000002 -1116484.55,-610538.539999999 -1127975.38,-623314.640000001 -1151711.22,-650907.949999999 -1137106.25,-655136.690000001 -1116757.53,-643227.440000001 -1099446.57,-630501.140000001 -1099126.59)))"
"MULTIPOLYGON (((-505846.469999999 -1044396.22,-516622.100000001 -1061171.02,-504992.469999999 -1075438.24,-525363.390000001 -1101627.77,-551460.68 -1089281.61,-543746.550000001 -1064984.68,-527204.300000001 -1049627.94,-505846.469999999 -1044396.22)))"
"MULTIPOLYGON (((-462990.48 -1110912.7,-446593.41 -1116621.32,-432616.710000001 -1140212.14,-466019.050000001 -1150938.57,-473218.530000001 -1139731.59,-478000.09 -1116315.61,-462990.48 -1110912.7)))"
"MULTIPOLYGON (((-467043.050000001 -1092899.26,-449007.300000001 -1093767.09,-446593.41 -1116621.32,-462990.48 -1110912.7,-467177.920000002 -1093123.46,-467043.050000001 -1092899.26)))"
"MULTIPOLYGON (((-487289.149999999 -1102620.27,-478000.09 -1116315.61,-473218.530000001 -1139731.59,-499804.350000001 -1132190.69,-514886.48 -1111736.61,-513643.82 -1110022.86,-487289.149999999 -1102620.27)))"
"MULTIPOLYGON (((-551460.68 -1089281.61,-525363.390000001 -1101627.77,-513643.82 -1110022.86,-514886.48 -1111736.61,-547378.309999999 -1137932.96,-576659.609999999 -1110206.31,-575404.02 -1106019.4,-551460.68 -1089281.61)))"
"MULTIPOLYGON (((-467043.050000001 -1092899.26,-467177.920000002 -1093123.46,-487289.149999999 -1102620.27,-513643.82 -1110022.86,-525363.390000001 -1101627.77,-504992.469999999 -1075438.24,-467043.050000001 -1092899.26)))"
"MULTIPOLYGON (((-467177.920000002 -1093123.46,-462990.48 -1110912.7,-478000.09 -1116315.61,-487289.149999999 -1102620.27,-467177.920000002 -1093123.46)))"
"MULTIPOLYGON (((-514886.48 -1111736.61,-499804.350000001 -1132190.69,-510752.25 -1141672.44,-550073.77 -1153714.4,-547378.309999999 -1137932.96,-514886.48 -1111736.61)))"
"MULTIPOLYGON (((-568080.350000001 -1051758.56,-557045.399999999 -1050532.59,-543746.550000001 -1064984.68,-551460.68 -1089281.61,-575404.02 -1106019.4,-580824.23 -1088376.95,-568080.350000001 -1051758.56)))"
"MULTIPOLYGON (((-499804.350000001 -1132190.69,-473218.530000001 -1139731.59,-466019.050000001 -1150938.57,-489976.300000001 -1178081.78,-509652.059999999 -1152243.59,-510752.25 -1141672.44,-499804.350000001 -1132190.69)))"
