ID,X,Y,Z
4653,1090724.208,627669.8666,569.6599731
4654,1090725.495,627659.9473,569.9400024
4655,1090728.07,627640.1088,570.9400024
4656,1090730.645,627620.2703,571.4400024
4669,1090648.435,628214.782,569.7000122
4670,1090649.078,628209.8224,569.6500244
4671,1090652.297,628185.0242,569.039978
4672,1090657.447,628145.3472,568.7999878
4673,1090658.735,628135.4279,569.0499878
4674,1090659.379,628130.4683,569.0300293
4675,1090666.46,628075.9123,570.2600098
4676,1090669.035,628056.0738,571.2299805
4677,1090674.829,628011.4372,576.0200195
4678,1090687.704,627912.2446,560.4299927
4679,1090694.142,627862.6483,559.1900024
4680,1090710.236,627738.6576,562.4000244
4681,1090720.536,627659.3035,569.7700195
4692,1090635.75,628273.6538,569.7399902
4693,1090637.681,628258.7749,569.3099976
4694,1090648.625,628174.4612,568.9799805
4695,1090653.775,628134.7842,568.7800293
4696,1090658.282,628100.0667,569.4400024
4697,1090669.225,628015.753,575.710022
4698,1090671.157,628000.8741,575.1599731
4699,1090673.732,627981.0356,572.8300171
4700,1090676.951,627956.2375,568.3699951
4701,1090680.169,627931.4393,563.6599731
4702,1090686.607,627881.843,559
4703,1090691.757,627842.166,558.8699951
4704,1090695.62,627812.4082,558.6400147
4705,1090698.838,627787.6101,559.0900269
4706,1090704.632,627742.9734,561.8800049
4707,1090709.782,627703.2964,565.2999878
4708,1090713.001,627678.4983,568.1300049
4709,1090717.507,627643.7809,569.6900024
4710,1090718.151,627638.8213,570.1599731
4718,1090638.515,628213.4945,569.2199707
4719,1090641.734,628188.6963,568.6799927
4720,1090648.816,628134.1404,568.5100098
4721,1090656.541,628074.6248,569.9799805
4722,1090659.116,628054.7863,571.0100098
4723,1090661.691,628034.9478,572.4899902
4724,1090673.922,627940.7148,565.5100098
4725,1090677.785,627910.957,560.1300049
4726,1090682.935,627871.28,558.9299927
4727,1090696.454,627767.1278,560.0499878
4728,1090697.741,627757.2086,560.8599854
4729,1090701.604,627727.4508,563.039978
4730,1090704.179,627707.6123,564.4699707
4731,1090710.617,627658.016,569.2000122
4732,1090711.26,627653.0564,569.3699951
4733,1090711.904,627648.0968,569.4899902
4744,1090623.899,628287.2452,568.9500122
4745,1090625.831,628272.3663,569.0100098
4746,1090634.2,628207.8911,568.9099731
4747,1090639.993,628163.2544,568.3400269
4748,1090641.281,628153.3352,568.2700195
4749,1090643.212,628138.4563,568.2800293
4750,1090649.65,628088.86,569.2600098
4751,1090650.294,628083.9003,569.289978
4752,1090665.1,627969.8288,570.6199951
4753,1090666.388,627959.9096,568.2700195
4754,1090667.675,627949.9903,566.7999878
4755,1090670.894,627925.1922,561.2399902
4756,1090674.756,627895.4344,558.8800049
4757,1090676.688,627880.5555,558.6699829
4758,1090700.507,627697.0493,565.25
4759,1090707.588,627642.4934,569.1893921
4760,1090710.163,627622.6549,569.4849854
4772,1090618.296,628291.5611,568.6500244
4773,1090620.871,628271.7226,568.7399902
4774,1090626.021,628232.0455,568.6199951
4775,1090627.952,628217.1666,568.6300049
4776,1090629.24,628207.2473,568.4799805
4777,1090634.39,628167.5703,568.1149902
4778,1090640.184,628122.9336,568.0800171
4779,1090648.553,628058.4584,570.539978
4780,1090649.84,628048.5392,571.0900269
4781,1090650.484,628043.5795,571.4500122
4782,1090651.772,628033.6603,572.3499756
4783,1090652.415,628028.7006,572.9099731
4784,1090659.497,627974.1447,571.0499878
4785,1090662.072,627954.3062,566.3699951
4786,1090663.359,627944.3869,565.1599731
4787,1090668.509,627904.7099,559.0800171
4788,1090669.797,627894.7906,558.6500244
4789,1090673.016,627869.9925,558.4400024
4790,1090682.672,627795.5981,558.5599976
4800,1090615.911,628271.0788,568.460022
4801,1090625.568,628196.6843,568.0800171
4802,1090628.143,628176.8458,567.9500122
4803,1090644.881,628047.8954,570.960022
4804,1090659.687,627933.8239,562.2700195
4805,1090660.331,627928.8643,561.1900024
4806,1090660.975,627923.9047,560.4899902
4807,1090663.55,627904.0661,558.8400269
4808,1090678.356,627789.9947,558.4400024
4809,1090681.575,627765.1965,559.5200195
4810,1090690.588,627695.7618,564.25
4811,1090696.381,627651.1251,567.960022
4812,1090698.313,627636.2462,568.4899902
4824,1090614.814,628240.6772,568.2000122
4825,1090615.458,628235.7176,568.1099854
4826,1090621.252,628191.0809,567.6799927
4827,1090631.552,628111.7268,568.1099854
4828,1090634.127,628091.8883,568.9000244
4829,1090635.415,628081.969,569.3499756
4830,1090648.29,627982.7764,571.6599731
4831,1090658.59,627903.4224,558.7000122
4832,1090659.234,627898.4627,558.4799805
4833,1090666.315,627843.9068,558.1300049
4834,1090669.534,627819.1087,558.1300049
4835,1090672.109,627799.2702,558.3499756
4836,1090673.396,627789.3509,558.4500122
4837,1090676.615,627764.5528,559.3300171
4838,1090680.478,627734.795,561.3599854
4839,1090686.915,627685.1987,564.4000244
4849,1090602.773,628294.5894,567.8400269
4850,1090608.567,628249.9528,567.9799805
4851,1090609.211,628244.9931,568.0300293
4852,1090615.649,628195.3968,567.539978
4853,1090617.58,628180.5179,567.5900269
4854,1090622.086,628145.8005,567.1900024
4855,1090640.111,628006.9308,574
4856,1090641.399,627997.0116,572.6400147
4857,1090649.768,627932.5364,560.3499756
4858,1090650.412,627927.5768,559.7800293
4859,1090653.63,627902.7786,558.5900269
4860,1090655.562,627887.8997,558.2700195
4861,1090657.493,627873.0208,557.8200073
4862,1090661.355,627843.2631,558.0800171
4863,1090672.943,627753.9898,559.8699951
4864,1090680.025,627699.4339,563.0900269
4865,1090689.681,627625.0395,567.3900147
4873,1090601.033,628269.1475,567.4799805
4874,1090609.401,628204.6723,567.3900147
4875,1090619.058,628130.2778,567.0800171
4876,1090629.358,628050.9237,570.6099854
4877,1090633.864,628016.2063,574.4000244
4878,1090635.152,628006.2871,573.8099976
4879,1090639.658,627971.5697,567.8099976
4880,1090647.383,627912.0541,558.6799927
4881,1090650.602,627887.256,558.0599976
4882,1090651.89,627877.3367,557.7299805
4883,1090666.696,627763.2653,558.8800049
4884,1090670.559,627733.5075,560.8800049
4885,1090684.721,627624.3957,566.9000244
4886,1090685.365,627619.4361,566.7700195
4907,1090597.36,628258.5845,567.1699829
4908,1090604.442,628204.0285,567.1699829
4909,1090607.017,628184.19,567.0300293
4910,1090610.879,628154.4322,566.9199829
4911,1090615.386,628119.7148,567.0900269
4912,1090637.274,627951.0874,561.75
4913,1090646.286,627881.6526,557.7299805
4914,1090646.93,627876.693,557.5200195
4915,1090652.08,627837.0159,557.5700073
4916,1090659.161,627782.46,558.7999878
4917,1090659.805,627777.5004,558.75
4918,1090670.105,627698.1463,562.5100098
4919,1090681.693,627608.8731,566.2600098
4934,1090587.895,628292.6582,567.0499878
4935,1090615.576,628079.394,568.7700195
4936,1090616.22,628074.4344,568.9699707
4937,1090620.082,628044.6766,570.710022
4938,1090627.808,627985.161,570.0100098
4939,1090631.026,627960.3629,563.2399902
4940,1090663.858,627707.4218,561.9799805
4948,1090583.579,628287.0548,566.8499756
4949,1090588.085,628252.3374,566.7999878
4950,1090597.098,628182.9025,566.375
4951,1090607.398,628103.5484,567.3300171
4952,1090614.479,628048.9925,570.2800293
4953,1090618.342,628019.2347,573.2299805
4954,1090646.023,627805.9706,557.3400269
4955,1090656.323,627726.6166,560.5800171
4956,1090664.049,627667.1011,563.3400269
4957,1090665.98,627652.2222,564.3400269
4968,1090588.919,628207.0569,566.4400024
4969,1090590.207,628197.1376,566.3499756
4970,1090592.782,628177.2991,566.3400269
4971,1090593.425,628172.3395,566.3200073
4972,1090601.794,628107.8643,567.0499878
4973,1090605.013,628083.0661,568.2800293
4974,1090606.944,628068.1872,568.7999878
4975,1090613.382,628018.5909,572.789978
4976,1090615.957,627998.7524,570.3699951
4977,1090623.682,627939.2369,559.0800171
4978,1090624.97,627929.3176,558.4199829
4979,1090625.613,627924.358,558.210022
4980,1090629.476,627894.6002,557.3699951
4981,1090638.489,627825.1654,556.9299927
4982,1090652.651,627716.0536,560.960022
4983,1090659.733,627661.4977,563.0800171
4984,1090664.239,627626.7803,565.0900269
4997,1090590.397,628156.8168,565.6699829
4998,1090591.685,628146.8976,565.5800171
4999,1090598.766,628092.3416,568
5000,1090607.779,628022.9068,572.0405884
5001,1090618.079,627943.5527,558.9799805
5002,1090618.723,627938.5931,558.710022
5003,1090636.104,627804.6831,557.0200195
5004,1090636.748,627799.7235,557.1500244
5005,1090659.923,627621.1769,564.7800293
5013,1090570.631,628270.2446,565.8800049
5014,1090577.069,628220.6483,565.8499756
5015,1090582.862,628176.0116,565.8099976
5016,1090586.725,628146.2538,565.4000244
5017,1090588.013,628136.3345,565.6099854
5018,1090589.3,628126.4153,565.8699951
5019,1090594.45,628086.7382,567.9899902
5020,1090599.6,628047.0612,570.3200073
5021,1090616.982,627913.1512,557.2999878
5022,1090623.419,627863.5549,556.5900269
5023,1090624.063,627858.5953,556.8300171
5024,1090640.801,627729.6449,559.8499756
5025,1090646.595,627685.0083,561.4299927
5026,1090647.238,627680.0487,561.6699829
5027,1090649.17,627665.1698,562.4500122
5028,1090653.676,627630.4524,564.2299805
5037,1090563.74,628284.4797,565.7399902
5038,1090565.671,628269.6008,565.5900269
5039,1090569.534,628239.8431,565.6199951
5040,1090573.397,628210.0853,565.710022
5041,1090574.04,628205.1256,565.6400147
5042,1090579.834,628160.4889,565.3200073
5043,1090593.997,628051.3771,569.7600098
5044,1090606.872,627952.1845,558.539978
5045,1090608.16,627942.2652,558.1099854
5046,1090610.091,627927.3863,557.4099731
5047,1090631.979,627758.7589,558.5200195
5048,1090640.991,627689.3241,561.0200195
5049,1090651.291,627609.9701,564.2999878
5062,1090561.999,628259.0378,565.2299805
5063,1090562.643,628254.0782,565.1500244
5064,1090574.874,628159.8452,564.9699707
5065,1090583.243,628095.37,567.75
5066,1090584.531,628085.4507,567.6400147
5067,1090585.818,628075.5315,568.0599976
5068,1090590.968,628035.8544,570.8800049
5069,1090599.981,627966.4196,559.4500122
5070,1090600.625,627961.46,558.710022
5071,1090610.925,627882.1059,555.8300171
5072,1090614.788,627852.3481,556.7299805
5073,1090616.719,627837.4692,556.8900147
5074,1090620.581,627807.7115,556.4400024
5075,1090623.156,627787.8729,556.5100098
5076,1090625.731,627768.0344,557.7800293
5089,1090567.34,628179.04,564.7399902
5090,1090568.627,628169.1207,564.8800049
5091,1090581.502,628069.9281,567.9400024
5092,1090584.721,628045.1299,570.539978
5093,1090585.365,628040.1703,570.6500244
5094,1090598.24,627940.9777,557.5499878
5095,1090598.884,627936.0181,557.2399902
5096,1090599.528,627931.0584,556.9400024
5097,1090607.897,627866.5832,556.1900024
5098,1090613.047,627826.9062,556.960022
5099,1090614.978,627812.0273,556.3800049
5100,1090624.634,627737.6329,559.0200195
5101,1090640.728,627613.6422,563.5900269
5112,1090548.861,628282.5485,564.8099976
5113,1090554.011,628242.8714,564.8699951
5114,1090554.655,628237.9118,564.8300171
5115,1090566.243,628148.6384,564.539978
5116,1090575.255,628079.2036,567.3200073
5117,1090580.405,628039.5265,569.9699707
5118,1090588.774,627975.0513,559.7999878
5119,1090597.143,627910.5761,556.2600098
5120,1090601.006,627880.8184,555.7299805
5121,1090602.293,627870.8991,555.7700195
5122,1090611.95,627796.5047,556
5123,1090617.1,627756.8277,558.2199707
5124,1090617.744,627751.868,558.5300293
5137,1090542.614,628291.824,564.6500244
5138,1090572.227,628063.6809,567.7399902
5139,1090574.158,628048.802,569.4799805
5140,1090576.733,628028.9635,567.6400147
5141,1090581.24,627994.2461,561.7000122
5142,1090582.527,627984.3268,559.9799805
5143,1090587.677,627944.6498,557.0700073
5144,1090601.196,627840.4976,556.5499878
5145,1090601.84,627835.5379,556.5700073
5146,1090604.415,627815.6994,556.3599854
5147,1090623.728,627666.9106,560.8300171
5148,1090627.59,627637.1528,562
5149,1090630.809,627612.3547,562.9799805
5161,1090546.667,628221.7454,564.1300049
5162,1090547.311,628216.7857,564.0599976
5163,1090554.392,628162.2298,564.0499878
5164,1090555.036,628157.2701,564.2399902
5165,1090566.624,628067.9968,567.1900024
5166,1090568.555,628053.1179,568.8599854
5167,1090570.486,628038.239,568.4400024
5168,1090587.224,627909.2886,555.6900024
5169,1090587.868,627904.329,555.9199829
5170,1090591.086,627879.5309,555.0999756
5171,1090599.455,627815.0557,556.2999878
5172,1090602.674,627790.2575,555.7000122
5173,1090621.343,627646.4283,561.2299805
5174,1090621.987,627641.4687,561.3599854
5183,1090546.858,628181.4245,563.5900269
5184,1090552.651,628136.7879,564.6099854
5185,1090563.595,628052.4741,568.2800293
5186,1090580.977,627918.5641,555.6099854
5187,1090583.552,627898.7256,555.5499878
5188,1090584.839,627888.8063,555.3099976
5189,1090590.633,627844.1697,556.3599854
5190,1090603.508,627744.9771,558.1199951
5191,1090615.096,627655.7038,560.6099854
5202,1090528.379,628284.9331,563.8200073
5203,1090530.954,628265.0945,563.7399902
5204,1090534.817,628235.3367,563.7199707
5205,1090536.104,628225.4175,563.5999756
5206,1090539.323,628200.6193,563.6900024
5207,1090544.473,628160.9423,563.7700195
5208,1090547.692,628136.1441,564.4099731
5209,1090554.129,628086.5478,565.9000244
5210,1090560.567,628036.9515,565.710022
5211,1090562.498,628022.0726,563.9400024
5212,1090563.142,628017.113,562.6300049
5213,1090568.292,627977.4359,556.8599854
5214,1090602.411,627714.5756,558.6400147
5215,1090608.205,627669.9389,559.9799805
5216,1090610.136,627655.0601,560.3200073
5223,1090525.351,628269.4104,563.4400024
5224,1090526.638,628259.4911,563.3900147
5225,1090532.432,628214.8545,563.2800293
5226,1090549.17,628085.904,565.4899902
5227,1090554.32,628046.227,566.460022
5228,1090573.633,627897.4381,554.5499878
5229,1090574.92,627887.5188,555.1400147
5230,1090576.851,627872.6399,555.6500244
5231,1090587.152,627793.2859,555.0700073
5232,1090598.739,627704.0126,558.9500122
5233,1090601.314,627684.1741,559.2199707
5234,1090606.464,627644.497,560.3400269
5243,1090519.747,628273.7263,563.1699829
5244,1090520.391,628268.7666,563.1599731
5245,1090524.253,628239.0089,563.2399902
5246,1090526.829,628219.1703,563.0200195
5247,1090532.622,628174.5336,563.1099854
5248,1090539.704,628119.9777,564.4400024
5249,1090546.141,628070.3814,565.4500122
5250,1090548.073,628055.5025,566.1300049
5251,1090555.154,628000.9466,556.710022
5252,1090564.81,627926.5521,554.6699829
5253,1090566.098,627916.6328,553.6599731
5254,1090574.467,627852.1577,555.9000244
5255,1090581.548,627797.6017,554.8900147
5256,1090586.054,627762.8843,556.7999878
5257,1090600.217,627653.7725,559.8099976
5258,1090602.148,627638.8937,560.1900024
5277,1090515.431,628268.1229,562.8900147
5278,1090518.65,628243.3247,562.9699707
5279,1090522.513,628213.5669,562.8200073
5280,1090523.8,628203.6477,563.0100098
5281,1090527.663,628173.8899,562.8499756
5282,1090534.1,628124.2936,564.0599976
5283,1090540.538,628074.6973,564.9199829
5284,1090541.182,628069.7376,565.0300293
5285,1090561.138,627915.9891,553.3300171
5286,1090566.932,627871.3524,555.4199829
5287,1090568.863,627856.4735,555.75
5288,1090573.37,627821.7561,556.0599976
5289,1090580.451,627767.2002,556.7199707
5290,1090581.739,627757.281,557.0200195
5291,1090585.601,627727.5232,557.7800293
5292,1090586.245,627722.5636,557.9199829
5293,1090588.82,627702.725,558.539978
5294,1090593.326,627668.0077,559.2199707
5295,1090601.051,627608.4921,560.6699829
5306,1090507.253,628292.2773,562.3800049
5307,1090515.622,628227.8021,562.6199951
5308,1090522.059,628178.2058,562.75
5309,1090527.853,628133.5691,563.5900269
5310,1090528.497,628128.6094,563.7299805
5311,1090529.784,628118.6902,563.8900147
5312,1090530.428,628113.7305,564.3099976
5313,1090534.291,628083.9728,564.1900024
5314,1090535.578,628074.0535,564.3599854
5315,1090541.372,628029.4168,559.5999756
5316,1090543.947,628009.5783,555.8699951
5317,1090545.878,627994.6994,553.9000244
5318,1090555.535,627920.305,553.0700073
5319,1090556.822,627910.3857,553.289978
5320,1090561.972,627870.7087,555.1699829
5321,1090562.616,627865.749,555.5200195
5322,1090569.054,627816.1527,555.75
5323,1090572.273,627791.3546,554.75
5324,1090578.066,627746.7179,557.2199707
5325,1090578.71,627741.7583,557.3099976
5326,1090585.792,627687.2024,558.6500244
5327,1090588.367,627667.3639,559.1500244
5328,1090592.873,627632.6465,559.960022
5329,1090594.804,627617.7676,560.1599731
5341,1090504.225,628276.7546,562.4400024
5342,1090506.8,628256.9161,562.2399902
5343,1090511.306,628222.1987,562.2999878
5344,1090515.812,628187.4813,562.4799805
5345,1090518.387,628167.6427,562.6400147
5346,1090532.55,628058.5308,564.25
5347,1090535.125,628038.6923,561.3300171
5348,1090538.988,628008.9345,554.6400147
5349,1090551.863,627909.7419,553.2000122
5350,1090558.3,627860.1456,555.3800049
5351,1090566.025,627800.6301,554.6300049
5352,1090567.313,627790.7108,554.539978
5353,1090570.532,627765.9127,556.4799805
5354,1090574.394,627736.1549,557.210022
5355,1090584.051,627661.7605,559.0800171
5356,1090587.27,627636.9624,559.539978
5366,1090503.127,628246.3531,562.2600098
5367,1090504.415,628236.4338,562.1799927
5368,1090512.14,628176.9182,562.2600098
5369,1090521.796,628102.5238,563.1799927
5370,1090532.097,628023.1697,555.5700073
5371,1090541.753,627948.7752,553.0200195
5372,1090547.547,627904.1385,553.6500244
5373,1090551.409,627874.3808,554.75
5374,1090553.984,627854.5422,555.2199707
5375,1090582.31,627636.3186,559.3699951
5383,1090494.305,628275.4671,561.8699951
5384,1090494.949,628270.5075,561.8400269
5385,1090498.168,628245.7093,561.9799805
5386,1090500.099,628230.8304,561.8800049
5387,1090502.03,628215.9515,561.8099976
5388,1090516.193,628106.8396,562.7999878
5389,1090519.412,628082.0415,562.8200073
5390,1090534.862,627963.0103,552.5499878
5391,1090540.656,627918.3737,552.4899902
5392,1090567.694,627710.0693,557.4699707
5404,1090490.633,628264.9041,561.539978
5405,1090497.715,628210.3481,561.7299805
5406,1090511.877,628101.2362,562.1599731
5407,1090517.671,628056.5996,561.6799927
5408,1090518.315,628051.6399,560.7199707
5409,1090527.971,627977.2455,552.1599731
5410,1090535.696,627917.7299,552.4099731
5411,1090537.628,627902.851,553.7650757
5412,1090547.928,627823.497,555.1500244
5413,1090564.666,627694.5466,557.6300049
5414,1090567.884,627669.7485,558.2700195
5415,1090574.322,627620.1522,559.289978
5416,1090574.966,627615.1926,559.3499756
5436,1090494.042,628199.7851,561.5100098
5437,1090496.617,628179.9466,561.4199829
5438,1090497.261,628174.987,561.4199829
5439,1090499.836,628155.1484,561.7199707
5440,1090504.986,628115.4714,562
5441,1090508.849,628085.7136,561.8099976
5442,1090512.711,628055.9558,560.8699951
5443,1090521.724,627986.521,551.5599976
5444,1090523.655,627971.6421,552.0200195
5445,1090524.943,627961.7228,552.0900269
5446,1090527.518,627941.8843,551.8699951
5447,1090532.024,627907.1669,553.6300049
5448,1090536.531,627872.4495,554.5499878
5449,1090542.324,627827.8128,554.8806763
5450,1090559.062,627698.8625,557.3300171
5451,1090567.431,627634.3873,558.6900024
5466,1090495.52,628149.545,561.5
5467,1090498.095,628129.7065,561.8400269
5468,1090510.971,628030.5139,553.0900269
5469,1090512.902,628015.635,551.8099976
5470,1090516.121,627990.8368,551.2399902
5471,1090517.408,627980.9176,551.2199707
5472,1090523.846,627931.3213,551.7299805
5473,1090526.421,627911.4828,553.4899902
5474,1090534.79,627847.0076,554.8599854
5475,1090546.377,627757.7343,556.0700073
5476,1090557.321,627673.4206,557.6400147
5477,1090557.965,627668.461,557.9400024
5478,1090563.115,627628.7839,558.9899902
5479,1090564.403,627618.8647,559.0300293
5499,1090500.861,628069.5472,559.9299927
5500,1090504.723,628039.7894,555.1099854
5501,1090511.161,627990.1931,550.9799805
5502,1090517.599,627940.5968,551.5499878
5503,1090521.461,627910.839,553.5300293
5504,1090529.83,627846.3638,554.7399902
5505,1090531.118,627836.4446,554.6500244
5506,1090533.049,627821.5657,554.3900147
5507,1090544.637,627732.2924,556.25
5508,1090546.568,627717.4135,556.5800171
5509,1090547.855,627707.4942,556.8374634
5510,1090551.074,627682.6961,557.2999878
5511,1090551.718,627677.7364,557.4400024
5512,1090553.649,627662.8576,557.8599854
5513,1090555.581,627647.9787,558.2600098
5514,1090556.224,627643.0191,558.3300171
5532,1090505.558,627994.509,550.6199951
5533,1090512.639,627939.953,551.3699951
5534,1090516.502,627910.1952,553.6900024
5535,1090520.364,627880.4375,554.3800049
5536,1090530.021,627806.043,553.4799805
5537,1090536.458,627756.4467,555.7700195
5538,1090543.54,627701.8908,556.8900147
5539,1090551.908,627637.4157,558.2299805
5551,1090492.873,628053.3808,556.9500122
5552,1090493.517,628048.4211,556.1599731
5553,1090503.173,627974.0267,550.539978
5554,1090510.898,627914.5111,553.6300049
5555,1090513.473,627894.6726,554.210022
5556,1090514.761,627884.7533,554.4099731
5557,1090518.623,627854.9956,554.5800171
5558,1090523.13,627820.2781,554.4699707
5559,1090527.636,627785.5607,554.8300171
5560,1090530.211,627765.7222,555.5700073
5561,1090545.661,627646.6912,557.9799805
5577,1090494.351,628003.1407,550.4299927
5578,1090504.007,627928.7462,551.9299927
5579,1090504.651,627923.7866,552.9000244
5580,1090511.732,627869.2307,554.5700073
5581,1090515.595,627839.4729,554.5200195
5582,1090518.814,627814.6748,553.4799805
5583,1090520.101,627804.7555,552.0200195
5584,1090526.539,627755.1592,555.5100098
5585,1090543.92,627621.2493,558.039978
5602,1090488.104,628012.4162,550.4799805
5603,1090491.323,627987.618,549.7299805
5604,1090506.773,627868.5869,554.5599976
5605,1090512.567,627823.9503,554.7299805
5606,1090520.292,627764.4347,555.4199829
5607,1090522.867,627744.5962,555.5200195
5608,1090534.455,627655.3229,557.5100098
5625,1090490.869,627952.2569,550.460022
5626,1090492.8,627937.378,551.2800293
5627,1090493.444,627932.4183,552.5800171
5628,1090495.376,627917.5395,555.2199707
5629,1090507.607,627823.3065,554.7800293
5630,1090515.332,627763.7909,555.2999878
5631,1090515.976,627758.8313,555.2199707
5632,1090528.851,627659.6388,557.3699951
5633,1090531.426,627639.8002,557.5999756
5650,1090491.703,627906.9764,555.4299927
5651,1090492.991,627897.0572,554.9000244
5652,1090498.785,627852.4205,554.3800049
5653,1090501.36,627832.582,554.6300049
5654,1090511.016,627758.1876,555.0100098
5655,1090521.316,627678.8335,556.6799927
5672,1090488.031,627896.4134,555.0100098
5673,1090492.538,627861.696,554.3499756
5674,1090504.769,627767.4631,554.8900147
5675,1090509.275,627732.7457,555.1300049
5676,1090525.369,627608.755,556.9699707
5691,1090492.728,627821.3752,554.0200195
5692,1090507.535,627707.3038,555.5700073
5715,1090490.987,627795.9333,552.2600098
5716,1090501.931,627711.6196,555.2199707
5717,1090507.081,627671.9426,556.7199707
5718,1090509.656,627652.1041,557.3900147
5719,1090510.3,627647.1445,557.4500122
5734,1090496.972,627710.9759,555.0700073
5735,1090509.847,627611.7833,556
5759,1090492.012,627710.3321,554.8300171
5784,1090492.202,627670.0113,556.5100098
5810,1090487.887,627664.4079,556.7199707
5811,1090491.749,627634.6502,557.2999878
